position_id,trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl
EUR/USD.SIM-MACDCross-000-a47a61c1-251b-49c5-a98d-ea628eab9a70,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251117-220000-001-000-401,O-20251118-110000-001-000-402,BUY,FLAT,0,100000,2025-11-17 22:00:00+00:00,1763463600000000000,2025-11-18 11:00:00+00:00,46800000000000,1.15942,1.15888,['4.64 USD'],-0.00047,-58.64 USD
EUR/USD.SIM-MACDCross-000-96b9e452-ebfc-4b3b-aa41-c74b34cf3fd4,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251118-120000-001-000-403,O-20251118-160000-001-000-404,BUY,FLAT,0,100000,2025-11-18 12:00:00+00:00,1763481600000000000,2025-11-18 16:00:00+00:00,14400000000000,1.15955,1.15821,['4.64 USD'],-0.00116,-138.64 USD
EUR/USD.SIM-MACDCross-000-4c33d30f-06c4-4458-b068-e587b9ce38a5,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251119-030000-001-000-405,O-20251119-090000-001-000-406,BUY,FLAT,0,100000,2025-11-19 03:00:00+00:00,1763542800000000000,2025-11-19 09:00:00+00:00,21600000000000,1.15861,1.15781,['4.64 USD'],-0.00069,-84.64 USD
EUR/USD.SIM-MACDCross-000-a22f3539-bad5-4772-9b1a-fab36e6d9e48,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251119-110000-001-000-407,O-20251119-130000-001-000-408,BUY,FLAT,0,100000,2025-11-19 11:00:00+00:00,1763557200000000000,2025-11-19 13:00:00+00:00,7200000000000,1.15902,1.15768,['4.64 USD'],-0.00116,-138.64 USD
EUR/USD.SIM-MACDCross-000-23a2213a-2550-4990-b2f4-fc179d757a5f,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251120-080000-001-000-409,O-20251121-100000-001-000-410,BUY,FLAT,0,100000,2025-11-20 08:00:00+00:00,1763719200000000000,2025-11-21 10:00:00+00:00,93600000000000,1.15247,1.15221,['4.60 USD'],-0.00023,-30.60 USD
EUR/USD.SIM-MACDCross-000-07479313-98fe-475e-a311-6bf0c4185ae3,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251124-020000-001-000-411,O-20251124-170000-001-000-412,BUY,FLAT,0,100000,2025-11-24 02:00:00+00:00,1764003600000000000,2025-11-24 17:00:00+00:00,54000000000000,1.15194,1.15221,['4.60 USD'],0.00023,22.40 USD
EUR/USD.SIM-MACDCross-000-823ecac8-7682-4236-978f-67c3ca48c404,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251125-080000-001-000-413,O-20251126-070000-001-000-414,BUY,FLAT,0,100000,2025-11-25 08:00:00+00:00,1764140400000000000,2025-11-26 07:00:00+00:00,82800000000000,1.1534,1.15821,['4.63 USD'],0.00417,476.37 USD
EUR/USD.SIM-MACDCross-000-94f65664-22c6-4686-a57e-b13f4fa28da4,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251126-170000-001-000-415,O-20251127-050000-001-000-416,BUY,FLAT,0,100000,2025-11-26 17:00:00+00:00,1764219600000000000,2025-11-27 05:00:00+00:00,43200000000000,1.15969,1.16063,['4.64 USD'],0.00081,89.36 USD
EUR/USD.SIM-MACDCross-000-3977ce71-b42f-4004-9ab6-fcd6c673b9a8,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251128-150000-001-000-417,O-20251201-180000-001-000-418,BUY,FLAT,0,100000,2025-11-28 15:00:00+00:00,1764612000000000000,2025-12-01 18:00:00+00:00,270000000000000,1.16104,1.16158,['4.64 USD'],0.00047,49.36 USD
EUR/USD.SIM-MACDCross-000-b5d4d66e-867a-4354-9831-81f0e418575b,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251202-130000-001-000-419,O-20251202-150000-001-000-420,BUY,FLAT,0,100000,2025-12-02 13:00:00+00:00,1764687600000000000,2025-12-02 15:00:00+00:00,7200000000000,1.16198,1.1609,['4.64 USD'],-0.00093,-112.64 USD
EUR/USD.SIM-MACDCross-000-0756f139-7971-42e5-ac30-e06ba3e61a1c,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251202-190000-001-000-421,O-20251203-220000-001-000-422,BUY,FLAT,0,100000,2025-12-02 19:00:00+00:00,1764799200000000000,2025-12-03 22:00:00+00:00,97200000000000,1.16266,1.16754,['4.67 USD'],0.0042,483.33 USD
EUR/USD.SIM-MACDCross-000-1f77914f-8169-436a-b830-5469294808d5,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251204-110000-001-000-423,O-20251204-120000-001-000-424,BUY,FLAT,0,100000,2025-12-04 11:00:00+00:00,1764849600000000000,2025-12-04 12:00:00+00:00,3600000000000,1.16836,1.16727,['4.67 USD'],-0.00093,-113.67 USD
EUR/USD.SIM-MACDCross-000-0c9f1fd8-df7f-4d6e-805c-6ce6931d890f,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251205-050000-001-000-425,O-20251205-110000-001-000-426,BUY,FLAT,0,100000,2025-12-05 05:00:00+00:00,1764932400000000000,2025-12-05 11:00:00+00:00,21600000000000,1.16632,1.16496,['4.66 USD'],-0.00117,-140.66 USD
EUR/USD.SIM-MACDCross-000-ac246a74-9b90-4373-a13c-d192e4de9abe,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251208-000000-001-000-427,O-20251208-130000-001-000-428,BUY,FLAT,0,100000,2025-12-08 00:00:00+00:00,1765198800000000000,2025-12-08 13:00:00+00:00,46800000000000,1.16537,1.16509,['4.66 USD'],-0.00024,-32.66 USD
EUR/USD.SIM-MACDCross-000-5c58bf70-566d-46c9-9369-c0dcae643932,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251209-010000-001-000-429,O-20251209-130000-001-000-430,BUY,FLAT,0,100000,2025-12-09 01:00:00+00:00,1765285200000000000,2025-12-09 13:00:00+00:00,43200000000000,1.16496,1.16387,['4.66 USD'],-0.00094,-113.66 USD
EUR/USD.SIM-MACDCross-000-838286d9-f25b-4e20-a830-1a9a5238b40f,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251210-050000-001-000-431,O-20251211-060000-001-000-432,BUY,FLAT,0,100000,2025-12-10 05:00:00+00:00,1765432800000000000,2025-12-11 06:00:00+00:00,90000000000000,1.16333,1.16932,['4.67 USD'],0.00515,594.33 USD
EUR/USD.SIM-MACDCross-000-f591ca21-2a58-41d4-ade7-5d320921d497,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251211-110000-001-000-433,O-20251211-210000-001-000-434,BUY,FLAT,0,100000,2025-12-11 11:00:00+00:00,1765486800000000000,2025-12-11 21:00:00+00:00,36000000000000,1.17165,1.17412,['4.69 USD'],0.00211,242.31 USD
EUR/USD.SIM-MACDCross-000-11b365d9-456d-4d7b-a3d9-41eb0915906b,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251215-110000-001-000-435,O-20251215-190000-001-000-436,BUY,FLAT,0,100000,2025-12-15 11:00:00+00:00,1765825200000000000,2025-12-15 19:00:00+00:00,28800000000000,1.17523,1.17536,['4.70 USD'],0.00011,8.30 USD
EUR/USD.SIM-MACDCross-000-40e93dc9-1429-4d76-b8d9-8d1d4546404f,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251216-110000-001-000-437,O-20251216-180000-001-000-438,BUY,FLAT,0,100000,2025-12-16 11:00:00+00:00,1765908000000000000,2025-12-16 18:00:00+00:00,25200000000000,1.17661,1.17564,['4.70 USD'],-0.00082,-101.70 USD
EUR/USD.SIM-MACDCross-000-f9027448-ebb2-4c0d-8b51-f1e765f06815,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251217-140000-001-000-439,O-20251218-080000-001-000-440,BUY,FLAT,0,100000,2025-12-17 14:00:00+00:00,1766044800000000000,2025-12-18 08:00:00+00:00,64800000000000,1.17454,1.17343,['4.70 USD'],-0.00095,-115.70 USD
EUR/USD.SIM-MACDCross-000-a1a14b01-c611-4452-b9a7-f41f3e6de154,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251219-000000-001-000-441,O-20251219-040000-001-000-442,BUY,FLAT,0,100000,2025-12-19 00:00:00+00:00,1766116800000000000,2025-12-19 04:00:00+00:00,14400000000000,1.17302,1.17206,['4.69 USD'],-0.00082,-100.69 USD
EUR/USD.SIM-MACDCross-000-a8ffe1e1-77b6-4f51-9f54-f4bfca22e8ee,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251219-130000-001-000-443,O-20251219-220000-001-000-444,BUY,FLAT,0,100000,2025-12-19 13:00:00+00:00,1766181600000000000,2025-12-19 22:00:00+00:00,32400000000000,1.1722,1.17151,['4.68 USD'],-0.00059,-73.68 USD
EUR/USD.SIM-MACDCross-000-97d8ee7d-e5ab-4866-9c35-e51a296c1d3f,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251222-000000-001-000-445,O-20251223-130000-001-000-446,BUY,FLAT,0,100000,2025-12-22 00:00:00+00:00,1766494800000000000,2025-12-23 13:00:00+00:00,133200000000000,1.17192,1.17786,['4.70 USD'],0.00507,589.30 USD
EUR/USD.SIM-MACDCross-000-08a00648-46a1-4e08-ad3c-e871d92ffc5a,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251223-230000-001-000-447,O-20251224-030000-001-000-448,BUY,FLAT,0,100000,2025-12-23 23:00:00+00:00,1766545200000000000,2025-12-24 03:00:00+00:00,14400000000000,1.1798,1.17911,['4.72 USD'],-0.00058,-73.72 USD
EUR/USD.SIM-MACDCross-000-5c00fea7-d58e-4d3c-a4ae-4e2e3b9a6ab3,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251225-220000-001-000-449,O-20251226-060000-001-000-450,BUY,FLAT,0,100000,2025-12-25 22:00:00+00:00,1766728800000000000,2025-12-26 06:00:00+00:00,28800000000000,1.17855,1.17799,['4.72 USD'],-0.00048,-60.72 USD
EUR/USD.SIM-MACDCross-000-7dee775b-1a47-473e-8ab2-ace2e1aa5ea3,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251226-130000-001-000-451,O-20251226-160000-001-000-452,BUY,FLAT,0,100000,2025-12-26 13:00:00+00:00,1766764800000000000,2025-12-26 16:00:00+00:00,10800000000000,1.17952,1.17689,['4.71 USD'],-0.00223,-267.71 USD
EUR/USD.SIM-MACDCross-000-72875798-227d-4f68-8e3a-2b4af1451089,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251229-000000-001-000-453,O-20251229-040000-001-000-454,BUY,FLAT,0,100000,2025-12-29 00:00:00+00:00,1766980800000000000,2025-12-29 04:00:00+00:00,14400000000000,1.17841,1.17675,['4.71 USD'],-0.00141,-170.71 USD
EUR/USD.SIM-MACDCross-000-675fff3d-4252-43ee-ae2d-12083197483d,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251229-080000-001-000-455,O-20251229-110000-001-000-456,BUY,FLAT,0,100000,2025-12-29 08:00:00+00:00,1767006000000000000,2025-12-29 11:00:00+00:00,10800000000000,1.17883,1.17689,['4.71 USD'],-0.00165,-198.71 USD
EUR/USD.SIM-MACDCross-000-4540b0c9-28c1-4d52-86fd-b511b4ce42eb,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251229-140000-001-000-457,O-20251229-160000-001-000-458,BUY,FLAT,0,100000,2025-12-29 14:00:00+00:00,1767024000000000000,2025-12-29 16:00:00+00:00,7200000000000,1.17869,1.17619,['4.71 USD'],-0.00212,-254.71 USD
EUR/USD.SIM-MACDCross-000-1bf9b370-df0c-4671-85de-9c88d5df063a,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251229-210000-001-000-459,O-20251230-090000-001-000-460,BUY,FLAT,0,100000,2025-12-29 21:00:00+00:00,1767085200000000000,2025-12-30 09:00:00+00:00,43200000000000,1.17772,1.17716,['4.71 USD'],-0.00048,-60.71 USD
EUR/USD.SIM-MACDCross-000-f83b6cf0-900a-4799-9d78-0f6bed012e98,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251230-100000-001-000-461,O-20251230-110000-001-000-462,BUY,FLAT,0,100000,2025-12-30 10:00:00+00:00,1767092400000000000,2025-12-30 11:00:00+00:00,3600000000000,1.17772,1.17702,['4.71 USD'],-0.00059,-74.71 USD
EUR/USD.SIM-MACDCross-000,BACKTESTER-001,MACDCross-000,EUR/USD.SIM,SIM-001,O-20251231-110000-001-000-463,O-20251231-230000-001-000-464,BUY,FLAT,0,100000,2025-12-31 11:00:00+00:00,1767222000000000000,2025-12-31 23:00:00+00:00,43200000000000,1.17509,1.17495,['4.70 USD'],-0.00012,-18.70 USD
